state,facid,npi,hcai_id,license_number,facility_name,business_name,contact_email,license_status,license_effective_date,license_expiration_date,address,city,zip,county,phone,lat,lng,category_name,category_code,data_date,exported_at,source_file
CA,980002399,1023105194,406197024,980001509,"OUTREACH HOME HEALTH SERVICES, INC.","OUTREACH HOME HEALTH SERVICES, INC.",OUTREACH8HHS@GMAIL.COM,ACTIVE,04/18/2025,04/17/2026,"1170 DURFEE AVE, SUITE J",SOUTH EL MONTE,91733,LOS ANGELES,(626) 618-0448,34.035444,-118.041444,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630018716,1144787763,406191832,550004908,SOUL HOSPICE INC,SOUL HOSPICE INC,EMETHOSPICE@GMAIL.COM,ACTIVE,09/13/2025,09/12/2027,"10926 RUSH ST, UNIT B",SOUTH EL MONTE,91733,LOS ANGELES,(626) 421-6101,34.05122652,-118.0364939,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630011423,1417153149,406197315,550000926,"ACCU-RITE HEALTH SERVICES, INC.","ACCU-RITE HEALTH SERVICES, INC.",ACCURITEHEALTH@YAHOO.COM,ACTIVE,03/17/2025,03/16/2026,163 W ARROW HWY,GLENDORA,91740,LOS ANGELES,(626) 963-8887,34.10674805,-117.8658663,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,980001745,1386839900,406194877,980001019,"ADVENT HOME HEALTH CARE SERVICES, INC.","ADVENT HOME HEALTH CARE SERVICES, INC.",ADVENTCARES@GMAIL.COM,ACTIVE,02/20/2025,02/19/2026,1128 E ROUTE 66,GLENDORA,91740,LOS ANGELES,(626) 852-1985,34.12867285,-117.8454719,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630020560,,406195428,550007873,"AK HOME HEALTH CARE, INC.","AK HOME HEALTH CARE, INC.",AKHOMEHEALTHC@GMAIL.COM,ACTIVE,03/04/2024,03/03/2025,"620 W ROUTE 66, SUITE 215",GLENDORA,91740,LOS ANGELES,(626) 665-4351,34.12859693,-117.8755695,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630020568,,106190054,550006646,"ALPHA HOSPICE SERVICES, INC.","ALPHA HOSPICE SERVICES, INC.",ALPHAHOSPICESERVICES@GMAIL.COM,ACTIVE,10/31/2025,07/29/2027,"620 W ROUTE 66, SUITE 207",GLENDORA,91740,LOS ANGELES,(818) 434-4144,34.12859693,-117.8755695,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630023852,,406195368,550007903,ASTERIA HOME HEALTH CARE,ASTERIA HOME HEALTH CARE,ASTERIAHHCARE@GMAIL.COM,ACTIVE,03/17/2025,03/16/2026,"502 W ROUTE 66, SUITE 22A",GLENDORA,91740,LOS ANGELES,(818) 624-6360,34.128261,-117.871146,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021533,,406195293,550006645,BEST STOP HOME HEALTH INC,BEST STOP HOME HEALTH INC,ADEPTHEALTHCAREPROVIDERS@GMAIL.COM,ACTIVE,08/16/2023,08/15/2024,"620 W ROUTE 66, SUITE 201",GLENDORA,91740,LOS ANGELES,(562) 513-3087,34.12859693,-117.8755695,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630024134,,406197008,550008413,"CALI EXPRESS HOME HEALTH CARE, INC.",CALI EXPRESS HOME HEALTH CARE INC,CALIEXPRESSHH@GMAIL.COM,ACTIVE,01/26/2024,01/25/2025,"502 W ROUTE 66, UNIT 18A",GLENDORA,91740,LOS ANGELES,(626) 531-0555,34.128261,-117.871146,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021784,,406195397,550007766,CAMBRIA HOME HEALTH,CAMBRIA HOME HEALTH,CAMBRIAHOMEHEALTHCARE@GMAIL.COM,ACTIVE,01/13/2025,01/12/2026,"1315 S GRAND AVE, SUITE 201",GLENDORA,91740,LOS ANGELES,(626) 387-9963,34.11549613,-117.8727594,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019959,,406193151,550006163,CAPITAL HOME HEALTH CARE,CAPITAL HOME HEALTH CARE,CAPITALHHC2020@GMAIL.COM,ACTIVE,01/29/2025,01/28/2026,"502 W ROUTE 66, SUITE 17A",GLENDORA,91740,LOS ANGELES,(818) 858-3991,34.128261,-117.871146,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019923,,406193214,550006303,CAPITAL HOSPICE SERVICES,CAPITAL HOSPICE SERVICES,CAPHOSPICECARE@GMAIL.COM,ACTIVE,04/22/2025,04/21/2027,"502 W ROUTE 66, SUITE 17B",GLENDORA,91740,LOS ANGELES,(310) 693-4073,34.128261,-117.871146,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019550,1134762883,406192830,550005676,"CARE CIRCLE, LLC","CARE CIRCLE, LLC",OFFICE.CARECIRCLE@GMAIL.COM,ACTIVE,08/19/2025,08/18/2026,"1135 E ROUTE 66, SUITE 209",GLENDORA,91740,LOS ANGELES,(626) 521-9051,34.129142,-117.845128,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,980001434,1548296858,406194645,980000852,"CARE UNLIMITED HEALTH SERVICES, INC.","CARE UNLIMITED HEALTH SERVICES, INC.",CARE100@CAREUNLTD.COM,ACTIVE,11/09/2024,11/08/2025,"1025 W ARROW HWY, SUITE 105",GLENDORA,91740,LOS ANGELES,(626) 332-3767,34.10712,-117.8823555,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630014672,,406198234,550002864,"CARE UNLIMITED HOSPICE SERVICES, INC.","CARE UNLIMITED HOSPICE SERVICES, INC.",CARE100@CAREUNLTD.COM,ACTIVE,10/10/2024,10/09/2026,"1025 W ARROW HWY, SUITE 104",GLENDORA,91740,LOS ANGELES,(626) 966-3050,34.10712,-117.8823555,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019596,,406192996,550005872,DEVOTED HOSPICE CARE INC,DEVOTED HOSPICE CARE INC,DEVOTEDHOSPICECARE19@GMAIL.COM,ACTIVE,11/19/2024,11/18/2026,"502 W ROUTE 66, SUITE 19",GLENDORA,91740,LOS ANGELES,(626) 422-5670,34.128261,-117.871146,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021795,,406195412,550007762,ENCORE HOME HEALTH,ENCORE HOME HEALTH,ENCOREHOMEHEALTHCARE@GMAIL.COM,ACTIVE,01/13/2024,01/12/2025,"1315 S GRAND AVE, SUITE 204",GLENDORA,91740,LOS ANGELES,(626) 594-0286,34.11549613,-117.8727594,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630024361,,406190026,550008368,"EPIC HOME HEALTH CARE, INC.","EPIC HOME HEALTH CARE, INC.",EPICHOMEHEALTHCAREINC@GMAIL.COM,ACTIVE,08/20/2025,01/03/2026,"1135 EAST ROUTE 66, SUITE 201",GLENDORA,91740,LOS ANGELES,(323) 784-4141,34.12943771,-117.8455376,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630008301,1285728717,406196838,550000290,"FAMILY HOME HEALTH AGENCY, LLC","FAMILY HOME HEALTH AGENCY, LLC",PLASTICSX@YAHOO.COM,ACTIVE,02/20/2025,02/19/2026,"1200 E ROUTE 66, SUITE 206A",GLENDORA,91740,LOS ANGELES,(626) 446-8500,34.12836,-117.8422695,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019184,,406192952,550005818,FIRSTMED HOSPICE INC,FIRSTMED HOSPICE INC,FIRSTMEDHOSPICE@GMAIL.COM,ACTIVE,10/01/2024,09/30/2026,"1135 E ROUTE 66, SUITE 207",GLENDORA,91740,LOS ANGELES,(626) 406-1053,34.129233,-117.845082,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630025883,,406190284,550009054,FULL SERVICE HOME HEALTH,FULL SERVICE HOME HEALTH,FULLSERVICEHOMEHEALTH@GMAIL.COM,ACTIVE,03/25/2025,03/24/2026,"502 W ROUTE 66, SUITE 23",GLENDORA,91740,LOS ANGELES,(818) 619-7238,34.128261,-117.871146,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630026586,,,550009151,"GLACIER HOME HEALTH CARE, INC.","GLACIER HOME HEALTH CARE, INC.",GLACIERHOMEHEALTHCARE@GMAIL.COM,ACTIVE,05/10/2025,05/09/2026,1154 E ROUTE 66,GLENDORA,91740,LOS ANGELES,(626) 888-4741,34.12867793,-117.8445211,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630026954,,,550009579,"GM CARE HOME HEALTH, INC.","GM CARE HOME HEALTH, INC.",GMCAREHOMEHEALTHINC@GMAIL.COM,ACTIVE,06/09/2025,12/08/2025,"620 W ROUTE 66, SUITE 201",GLENDORA,91740,LOS ANGELES,(626) 594-0114,34.12859693,-117.8755695,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019270,,406192554,550005389,GRACEFUL HOSPICE CARE INC,GRACEFUL HOSPICE CARE INC,ARTURAGABALYAN3@GMAIL.COM,ACTIVE,03/14/2024,03/13/2026,"620 W ROUTE 66, UNIT 219",GLENDORA,91740,LOS ANGELES,(818) 641-4703,34.12859693,-117.8755695,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019591,,,550006077,HEART TO HEART HOSPICE CARE INC,HEART TO HEART HOSPICE CARE INC,HOSPTOHEART@GMAIL.COM,ACTIVE,12/28/2024,12/27/2026,"620 W ROUTE 66, #212",GLENDORA,91740,LOS ANGELES,(626) 387-4043,34.12859693,-117.8755695,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021594,,406195015,550007086,HOSPICE OF FAITH AND SPIRIT,HOSPICE OF FAITH AND SPIRIT,FAITHSPIRITHOSPICE@GMAIL.COM,ACTIVE,10/01/2023,09/30/2025,"502 W ROUTE 66, SUITE 25B",GLENDORA,91740,LOS ANGELES,(747) 350-8497,34.128261,-117.871146,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021511,,406195530,550006900,"IDAN HOME HEALTH, INC","IDAN HOME HEALTH, INC",IDANHOMEHEALTH@GMAIL.COM,ACTIVE,10/01/2025,09/30/2026,"620 W ROUTE 66, SUITE 200",GLENDORA,91740,LOS ANGELES,(626) 726-2010,34.12859693,-117.8755695,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630015664,,406198271,550003572,NEW MADISON HOSPICE AND PALLIATIVE CARE INC,NEW MADISON HOSPICE AND PALLIATIVE CARE INC,OSCAR@NEWMADISONHOSPICE.COM,ACTIVE,06/07/2024,06/06/2026,"2060 E ROUTE 66, UNIT 104",GLENDORA,91740,LOS ANGELES,(626) 703-4144,34.127431,-117.824985,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630026312,,,550009436,PRIME CHOICE HOME HEALTH,PRIME CHOICE HOME HEALTH,PRIMECHOICEHHC@GMAIL.COM,ACTIVE,09/27/2025,09/26/2026,"502 W ROUTE 66, SUITE 23A",GLENDORA,91740,LOS ANGELES,(818) 619-7238,34.128261,-117.871146,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630017822,,406192094,550005163,"SADDLEBACK HOME HEALTH SERVICES, INC.","SADDLEBACK HOME HEALTH SERVICES, INC.",SADDLEBACKHOMEHEALTH@YAHOO.COM,ACTIVE,11/23/2025,11/22/2026,"502 W ROUTE 66, SUITE 26",GLENDORA,91740,LOS ANGELES,(626) 628-6404,34.128261,-117.871146,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630013651,,406197907,550002278,SAN GABRIEL HOSPICE,"NIVERA ENTERPRISES, INC.",ADMIN@SANGABRIELHOSPICE.COM,ACTIVE,05/15/2025,05/14/2027,1152 E ROUTE 66,GLENDORA,91740,LOS ANGELES,(626) 335-2171,34.128612,-117.8445105,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630020646,,,550006560,"SIGMA HEALTH CARE MANAGEMENT, INC.","SIGMA HEALTH CARE MANAGEMENT, INC.",SIGMAHEALTHCAREMANAGEMENT@GMAIL.COM,ACTIVE,07/16/2025,07/15/2026,"620 W ROUTE 66, UNIT 106",GLENDORA,91740,LOS ANGELES,(818) 624-6360,34.12859693,-117.8755695,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019838,,406192898,550005742,SILVER STONE HOSPICE INC,SILVER STONE HOSPICE INC,SILVERSTONEHOSPICE@GMAIL.COM,ACTIVE,09/22/2024,09/21/2026,"620 W ROUTE 66, SUITE 208",GLENDORA,91740,LOS ANGELES,(818) 334-0303,34.12859693,-117.8755695,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630013811,1336403831,406198076,550002294,"ST. CARMEN HEALTH PROVIDERS, INC.","ST. CARMEN HEALTH PROVIDERS, INC.",STCARMENHEALTHPROVIDERS@GMAIL.COM,ACTIVE,05/31/2025,05/30/2027,"2060 E ROUTE 66, SUITE 204",GLENDORA,91740,LOS ANGELES,(626) 335-2167,34.127586,-117.8249805,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630018624,,406193164,550007013,VERITAS HOME HEALTH CARE INC.,VERITAS HOME HEALTH CARE INC.,VERITASHHC@GMAIL.COM,ACTIVE,10/18/2023,10/17/2024,"502 W ROUTE 66, UNIT 18B",GLENDORA,91740,LOS ANGELES,(442) 777-0007,34.128261,-117.871146,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,980002377,,406196998,980001487,COMMUNITY CARE HOSPICE,"PASSAGE ENTERPRISE, INC.",DEMI@COMMUNITYCAREHOSPICE.ORG,ACTIVE,03/14/2025,03/13/2027,"115 E FOOTHILL BLVD, SUITE 102",GLENDORA,91741,LOS ANGELES,(626) 335-9759,34.13625488,-117.8648443,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630011249,1790980969,406197136,550000734,"LIFELINK HEALTH PROVIDERS, INC.","LIFELINK HEALTH PROVIDERS, INC.",LIFELINK4HOME@GMAIL.COM,ACTIVE,03/28/2025,03/27/2026,"211 W FOOTHILL BLVD, SUITE A",GLENDORA,91741,LOS ANGELES,(626) 387-9650,34.136253,-117.867195,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630014501,1154766301,406198227,550002725,"LIFELINK HOSPICE & PALLIATIVE CARE, INC.","LIFELINK HOSPICE & PALLIATIVE CARE, INC.",HOSPICE@LIFELINKHP.COM,ACTIVE,05/27/2024,05/26/2026,"211 W FOOTHILL BLVD, SUITE B",GLENDORA,91741,LOS ANGELES,(626) 335-6173,34.136253,-117.867195,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,980002259,,406196263,980001375,"PARTNERS HOME HEALTH CARE, INC.","PARTNERS HOME HEALTH CARE, INC.",PARTNERSHHCI@GMAIL.COM,ACTIVE,12/27/2024,12/26/2025,"211 W FOOTHILL BLVD, SUITE C",GLENDORA,91741,LOS ANGELES,(909) 305-5977,34.13624398,-117.867218,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630024678,,406195445,550008092,GARDENS HOME HEALTH,"LUXOR HOME HEALTH, INC.",GARDENSHHA@GMAIL.COM,ACTIVE,07/22/2025,07/21/2026,"16404 COLIMA RD, UNIT 205",HACIENDA HEIGHTS,91745,LOS ANGELES,(800) 858-5809,33.98562801,-117.953494,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630012896,1295041036,406197603,550001705,"SUNRISE HOME HEALTH CARE PROVIDER, INC.","SUNRISE HOME HEALTH CARE PROVIDER, INC.",SUNRISEHHCP@GMAIL.COM,ACTIVE,11/16/2024,11/15/2025,"2211 S. HACIENDA BLVD, SUITE 210",HACIENDA HEIGHTS,91745,LOS ANGELES,(626) 934-8880,33.994485,-117.969201,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630011516,,406197252,550001020,"BLESSED HEALTH CARE PROVIDER, INC.","BLESSED HEALTH CARE PROVIDER, INC.",BLESSEDHEALTHCARE01@GMAIL.COM,ACTIVE,03/18/2025,03/17/2026,"1768 ARROW HWY, SUITE 103",LA VERNE,91750,LOS ANGELES,(626) 858-2319,34.099128,-117.777825,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630011998,1275784696,406197376,550001249,"CONCORDIA HEALTH CARE PROVIDER, INC.","CONCORDIA HEALTH CARE PROVIDER, INC.",CONCORDIAHHP@GMAIL.COM,ACTIVE,03/04/2023,03/03/2024,"2120 FOOTHILL BLVD, SUITE 102",LA VERNE,91750,LOS ANGELES,(909) 392-0655,34.11243,-117.764253,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,980001835,,406196660,980001142,"IDEAL HOME CARE, INC.","IDEAL HOME CARE, INC.",IDEALHOMECARE@GMAIL.COM,ACTIVE,04/13/2025,04/12/2026,"2117 FOOTHILL BLVD, SUITE J",LA VERNE,91750,LOS ANGELES,(909) 392-2005,34.11289187,-117.7633629,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019025,,406192186,550005194,"MONROE HOSPICE CARE, INC.","MONROE HOSPICE CARE, INC.",MONROEHOSPICE@GMAIL.COM,ACTIVE,12/17/2023,12/16/2025,"2120 FOOTHILL BLVD, SUITE 201",LA VERNE,91750,LOS ANGELES,(818) 351-9075,34.11243,-117.7641495,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630015094,,406198320,550003225,"NEIGHBORHOOD LIFE CARE SERVICES, LLC","NEIGHBORHOOD LIFE CARE SERVICES, LLC",RANDY@NEIGHBORHOODLCS.COM,ACTIVE,09/14/2025,09/13/2026,2025 FOOTHILL BLVD,LA VERNE,91750,LOS ANGELES,(909) 435-4663,34.11383442,-117.7662759,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019986,,406193572,550006600,PRECISE HOSPICE INC.,PRECISE HOSPICE INC.,PRECISEHOSPICE@GMAIL.COM,ACTIVE,10/23/2024,07/20/2025,"2120 FOOTHILL BLVD, SUITE 103",LA VERNE,91750,LOS ANGELES,(909) 247-1433,34.11239399,-117.764161,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630023905,,406195388,550008005,ALL WEATHER HOME HEALTH,ALL WEATHER HOME HEALTH,ALLWEATHERHOMEHEALTH@YAHOO.COM,ACTIVE,05/27/2025,05/26/2026,"2063 S ATLANTIC BLVD, SUITE 2D",MONTEREY PARK,91754,LOS ANGELES,(800) 366-9161,34.040304,-118.1425905,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630020751,,406195535,550006772,"ARMA HOME HEALTH, INC.","ARMA HOME HEALTH, INC.",ARMAHOMEHEALTH@GMAIL.COM,ACTIVE,03/18/2024,03/17/2025,"2063 S ATLANTIC BLVD, SUITE 2G",MONTEREY PARK,91754,LOS ANGELES,(310) 909-7617,34.040421,-118.1425275,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630027150,,,550009704,CAREWATCH HOME INC.,CAREWATCH HOME INC.,CAREWATCHHOME@GMAIL.COM,ACTIVE,09/07/2025,03/06/2026,"925 S ATLANTIC BLVD, SUITE 202B",MONTEREY PARK,91754,LOS ANGELES,(626) 766-1033,34.049924,-118.139098,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019521,1881239382,406192526,550005360,"OGADA HOME HEALTH CARE, INC.","OGADA HOME HEALTH CARE, INC.",OGADAHOMEHEALTH@GMAIL.COM,ACTIVE,08/28/2025,03/10/2026,"1901 S ATLANTIC BLVD, SUITE F",MONTEREY PARK,91754,LOS ANGELES,(323) 760-7195,34.042095,-118.1419965,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021843,,406196079,550007532,"OGADA HOSPICE CARE, INC.","OGADA HOSPICE CARE, INC.",OGADAHOSPICECARE@GMAIL.COM,ACTIVE,12/07/2023,12/06/2025,"1901 S ATLANTIC BLVD, SUITE D",MONTEREY PARK,91754,LOS ANGELES,(323) 488-0022,34.042041,-118.142028,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630018549,,406192963,550005807,"ROSE ROOM HOME HEALTH CARE, INC.","ROSE ROOM HOME HEALTH CARE, INC.",ROSEROOMHHA@GMAIL.COM,ACTIVE,01/10/2025,10/01/2025,"939 S ATLANTIC BLVD, SUITE 209B",MONTEREY PARK,91754,LOS ANGELES,(562) 676-4218,34.04972749,-118.1390993,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630012699,1043534746,406197535,550001486,"SPIRITUAL TOUCH HOSPICE, INC.","SPIRTUAL TOUCH HOSPICE, INC.",SPIRITUALTOUCHHOSPICE@YAHOO.COM,ACTIVE,01/10/2023,01/09/2025,"2063 S ATLANTIC BLVD, SUITE 2A",MONTEREY PARK,91754,LOS ANGELES,(323) 261-0094,34.040358,-118.14264,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630025425,,,550009083,"ST. ZACHARIAS HOME HEALTH, INC.","ST. ZACHARIAS HOME HEALTH, INC.",STZACHARIASHH@GMAIL.COM,ACTIVE,03/14/2024,09/13/2024,"660 MONTEREY PASS RD, SUITE 238",MONTEREY PARK,91754,LOS ANGELES,(323) 380-3887,34.053372,-118.150398,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,980002373,,406196989,980001483,"SUNRISE HOME CARE SERVICES, INC.","SUNRISE HOME CARE SERVICES, INC.",NURSEMONAMOLINA@GMAIL.COM,ACTIVE,06/01/2025,05/31/2026,"941 S ATLANTIC BLVD, SUITE 222",MONTEREY PARK,91754,LOS ANGELES,(626) 289-4200,34.049304,-118.1394,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630008401,1396809232,406196834,550000299,"GOODWILL PLUS, INC.","GOODWILL PLUS, INCORPORATED",GOODWILL_PLUS@HOTMAIL.COM,ACTIVE,11/01/2024,10/31/2025,"233 E POMONA BLVD, SUITE B",MONTEREY PARK,91755,LOS ANGELES,(323) 725-7620,34.03386,-118.127862,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630012508,,406196638,550001421,IVORY HOSPICE & PALLIATIVE CARE,"IVORY HOSPICE, INC.",IVORYHOSPICE@GMAIL.COM,ACTIVE,11/04/2024,11/03/2026,"233 E. POMONA BLVD., SUITE A",MONTEREY PARK,91755,LOS ANGELES,(323) 724-7802,34.03386,-118.127862,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
